Core 0 Temp,Core 1 Temp,Core 2 Temp,Core 3 Temp,Core 4 Temp,Core 5 Temp,Core 6 Temp,Core 7 Temp,,Core 0,Low temp_0,High temp_0,Core_load_0,Core_speed_0,Core 1,Low temp_1,High temp_1,Core load_1,Core speed_1,Core 2,Low temp_2,High temp_2,Core load_2,Core speed_2,Core 3,Low temp_3,High temp_3,Core load_3,Core speed_3,Core 4,Low temp_4,High temp_4,Core load_4,Core speed_4,Core 5,Low temp_5,High temp_5,Core load_5,Core speed_5,Core 6,Low temp_6,High temp_6,Core load_6,Core speed_6,Core 7,Low temp_7,High temp_7 ,Core load_7,Core speed_7,CPU 0 Power
40,49,39,41,40,42,40,39,,,33,63,0,4588.78,,33,60,10,4588.78,,33,66,9,4588.78,,33,63,8,4588.78,,33,63,8,4588.78,,34,63,1,4588.78,,34,67,1,4588.78,,34,65,4,4588.78,13.9
35,35,36,35,36,37,36,36,,,33,63,3,997.56,,33,60,0,997.56,,33,66,1,997.56,,33,63,0,997.56,,33,63,0,997.56,,34,63,0,997.56,,34,67,0,997.56,,34,65,0,997.56,1.1
36,36,36,36,36,36,36,37,,,33,63,1,4588.78,,33,60,1,4588.78,,33,66,0,4588.78,,33,63,0,4588.78,,33,63,0,4588.78,,34,63,0,4588.78,,34,67,0,4588.78,,34,65,0,4588.78,1
37,38,37,38,37,50,39,38,,,33,63,0,4688.53,,33,60,0,4688.53,,33,66,0,4688.53,,33,63,0,4688.53,,33,63,0,4688.53,,34,63,9,4688.53,,34,67,0,4688.53,,34,65,1,4688.53,1
35,36,36,36,36,37,36,37,,,33,63,1,997.56,,33,60,0,997.56,,33,66,1,997.56,,33,63,0,997.56,,33,63,0,997.56,,34,63,0,997.56,,34,67,1,997.56,,34,65,0,997.56,2.1
35,35,36,35,35,36,35,36,,,33,63,1,997.56,,33,60,0,997.56,,33,66,1,997.56,,33,63,1,997.56,,33,63,1,997.56,,34,63,0,997.56,,34,67,0,997.56,,34,65,1,997.56,1.3
36,35,36,36,36,37,36,37,,,33,63,0,4090,,33,60,0,4090,,33,66,1,4090,,33,63,0,4090,,33,63,0,4090,,34,63,2,4090,,34,67,0,4090,,34,65,3,4090,5.1
34,35,35,35,36,37,36,37,,,33,63,3,997.56,,33,60,0,997.56,,33,66,3,997.56,,33,63,0,997.56,,33,63,0,997.56,,34,63,0,997.56,,34,67,0,997.56,,34,65,0,997.56,1.1
36,36,36,35,36,38,36,37,,,33,63,0,1097.32,,33,60,0,1097.32,,33,66,3,1097.32,,33,63,0,1097.32,,33,63,1,1097.32,,34,63,0,1097.32,,34,67,0,1097.32,,34,65,0,1097.32,1.1
36,36,36,35,35,37,36,36,,,33,63,1,4788.29,,33,60,2,4788.29,,33,66,2,4788.29,,33,63,0,4788.29,,33,63,0,4788.29,,34,63,0,4788.29,,34,67,1,4788.29,,34,65,0,4788.29,1.1
36,35,36,35,35,36,35,36,,,33,63,2,897.8,,33,60,2,897.8,,33,66,1,897.8,,33,63,1,897.8,,33,63,0,897.8,,34,63,0,897.8,,34,67,2,897.8,,34,65,0,897.8,1.8
35,35,35,35,35,36,35,36,,,33,63,1,4289.51,,33,60,0,4289.51,,33,66,1,4289.51,,33,63,0,4289.51,,33,63,0,4289.51,,34,63,0,4289.51,,34,67,0,4289.51,,34,65,1,4289.51,1.1
35,35,36,35,35,36,35,36,,,33,63,1,1097.32,,33,60,0,1097.32,,33,66,0,1097.32,,33,63,0,1097.32,,33,63,0,1097.32,,34,63,1,1097.32,,34,67,0,1097.32,,34,65,1,1097.32,1.1
35,35,36,35,35,37,35,36,,,33,63,1,997.56,,33,60,0,997.56,,33,66,1,997.56,,33,63,0,997.56,,33,63,1,997.56,,34,63,0,997.56,,34,67,4,997.56,,34,65,0,997.56,1.1
35,35,35,35,35,36,35,36,,,33,63,1,2793.17,,33,60,1,2793.17,,33,66,0,2793.17,,33,63,1,2793.17,,33,63,2,2793.17,,34,63,0,2793.17,,34,67,0,2793.17,,34,65,0,2793.17,0.9
35,35,36,36,35,37,36,36,,,33,63,3,4389.26,,33,60,0,4389.26,,33,66,2,4389.26,,33,63,2,4389.26,,33,63,2,4389.26,,34,63,1,4090,,34,67,1,4090,,34,65,0,4090,3.3
35,35,36,35,36,37,35,36,,,33,63,0,997.56,,33,60,0,997.56,,33,66,1,997.56,,33,63,0,4588.78,,33,63,0,4588.78,,34,63,0,4688.53,,34,67,0,4688.53,,34,65,0,4688.53,1.7
37,46,36,39,35,39,37,36,,,33,63,1,4788.29,,33,60,2,4788.29,,33,66,2,4688.53,,33,63,4,4788.29,,33,63,0,4688.53,,34,63,0,4788.29,,34,67,0,4788.29,,34,65,1,4788.29,1.1
35,35,36,35,35,37,35,36,,,33,63,1,997.56,,33,60,0,997.56,,33,66,0,997.56,,33,63,0,997.56,,33,63,0,997.56,,34,63,0,997.56,,34,67,0,997.56,,34,65,0,997.56,1.4
36,34,36,35,35,36,35,36,,,33,63,1,997.56,,33,60,1,997.56,,33,66,1,997.56,,33,63,1,997.56,,33,63,0,997.56,,34,63,0,997.56,,34,67,0,997.56,,34,65,2,997.56,0.9
35,35,36,35,35,36,35,36,,,33,63,1,997.56,,33,60,2,997.56,,33,66,2,997.56,,33,63,1,997.56,,33,63,0,997.56,,34,63,0,997.56,,34,67,0,997.56,,34,65,1,997.56,1.2
34,35,35,35,35,36,35,36,,,33,63,0,997.56,,33,60,0,997.56,,33,66,0,997.56,,33,63,0,997.56,,33,63,0,997.56,,34,63,1,997.56,,34,67,0,997.56,,34,65,0,997.56,1.3
34,36,35,35,36,36,36,36,,,33,63,2,3790.73,,33,60,3,3790.73,,33,66,2,3790.73,,33,63,0,3790.73,,33,63,1,3790.73,,34,63,0,3790.73,,34,67,0,3790.73,,34,65,1,3790.73,1.9
34,35,35,35,35,36,34,36,,,33,63,1,997.56,,33,60,0,997.56,,33,66,0,997.56,,33,63,0,997.56,,33,63,0,997.56,,34,63,0,997.56,,34,67,0,997.56,,34,65,0,997.56,1.1
35,36,36,36,36,37,36,36,,,33,63,3,3491.46,,33,60,1,3491.46,,33,66,1,3491.46,,33,63,1,3491.46,,33,63,0,3491.46,,34,63,0,3491.46,,34,67,0,3491.46,,34,65,0,3491.46,3.2
34,35,35,35,35,36,35,36,,,33,63,0,997.56,,33,60,1,997.56,,33,66,0,997.56,,33,63,0,997.56,,33,63,0,997.56,,34,63,0,997.56,,34,67,0,997.56,,34,65,0,997.56,1
34,35,36,35,35,36,35,36,,,33,63,1,997.56,,33,60,0,997.56,,33,66,0,997.56,,33,63,0,997.56,,33,63,0,997.56,,34,63,0,997.56,,34,67,1,997.56,,34,65,0,997.56,0.9
35,35,36,35,36,36,35,36,,,33,63,3,997.56,,33,60,0,997.56,,33,66,2,997.56,,33,63,0,997.56,,33,63,0,997.56,,34,63,0,997.56,,34,67,0,997.56,,34,65,1,997.56,1
35,35,35,35,35,36,35,36,,,33,63,2,897.8,,33,60,1,897.8,,33,66,1,897.8,,33,63,1,897.8,,33,63,0,897.8,,34,63,0,897.8,,34,67,5,897.8,,34,65,0,897.8,1.2
35,35,36,35,35,36,35,36,,,33,63,0,997.56,,33,60,0,997.56,,33,66,2,997.56,,33,63,0,997.56,,33,63,0,997.56,,34,63,0,997.56,,34,67,0,997.56,,34,65,2,997.56,1.3
36,35,35,35,36,36,35,36,,,33,63,2,1097.32,,33,60,0,1097.32,,33,66,0,1097.32,,33,63,0,1097.32,,33,63,0,1097.32,,34,63,0,1097.32,,34,67,0,1097.32,,34,65,0,1097.32,1.1
34,34,36,35,35,36,34,36,,,33,63,2,997.56,,33,60,1,997.56,,33,66,0,997.56,,33,63,0,997.56,,33,63,0,997.56,,34,63,0,997.56,,34,67,0,997.56,,34,65,3,997.56,4.9
35,35,35,35,35,36,34,36,,,33,63,0,997.56,,33,60,0,997.56,,33,66,1,997.56,,33,63,1,997.56,,33,63,0,997.56,,34,63,0,997.56,,34,67,0,997.56,,34,65,0,997.56,1.2
35,36,36,35,36,37,36,37,,,33,63,2,4389.26,,33,60,0,4389.26,,33,66,1,4389.26,,33,63,0,4389.26,,33,63,0,4389.26,,34,63,1,4389.26,,34,67,3,4389.26,,34,65,0,4389.26,5.4
36,35,35,34,35,36,34,36,,,33,63,1,997.56,,33,60,0,997.56,,33,66,0,997.56,,33,63,1,997.56,,33,63,0,997.56,,34,63,0,997.56,,34,67,0,997.56,,34,65,0,997.56,1.6
35,34,35,35,35,36,35,36,,,33,63,0,997.56,,33,60,0,997.56,,33,66,1,997.56,,33,63,0,997.56,,33,63,0,997.56,,34,63,0,997.56,,34,67,0,997.56,,34,65,0,997.56,1.1
36,36,36,35,37,36,36,36,,,33,63,1,4688.53,,33,60,1,4688.53,,33,66,1,4688.53,,33,63,0,4688.53,,33,63,0,4688.53,,34,63,0,4688.53,,34,67,0,4688.53,,34,65,0,4688.53,1.2
35,35,35,35,35,36,35,36,,,33,63,0,997.56,,33,60,1,997.56,,33,66,2,997.56,,33,63,1,997.56,,33,63,0,997.56,,34,63,1,997.56,,34,67,0,997.56,,34,65,0,997.56,1.2
34,35,36,34,35,36,35,36,,,33,63,1,997.56,,33,60,0,997.56,,33,66,3,997.56,,33,63,1,997.56,,33,63,0,997.56,,34,63,1,997.56,,34,67,4,997.56,,34,65,3,997.56,1.1
34,34,35,35,35,36,34,36,,,33,63,1,997.56,,33,60,1,997.56,,33,66,0,997.56,,33,63,0,997.56,,33,63,0,997.56,,34,63,1,997.56,,34,67,1,997.56,,34,65,0,997.56,0.8
35,35,35,35,35,36,35,37,,,33,63,2,1097.32,,33,60,0,1097.32,,33,66,1,1097.32,,33,63,1,1097.32,,33,63,1,1097.32,,34,63,3,1097.32,,34,67,3,1097.32,,34,65,1,4788.29,5.4
35,34,35,35,35,36,34,35,,,33,63,0,897.8,,33,60,0,997.56,,33,66,0,997.56,,33,63,0,997.56,,33,63,0,997.56,,34,63,0,997.56,,34,67,1,997.56,,34,65,0,997.56,1
38,37,36,39,47,38,38,48,,,33,63,0,4588.78,,33,60,0,4588.78,,33,66,1,4588.78,,33,63,2,4588.78,,33,63,0,4588.78,,34,63,0,4588.78,,34,67,0,4588.78,,34,65,2,4588.78,0.7
34,35,35,34,35,36,35,36,,,33,63,2,1596.1,,33,60,0,1596.1,,33,66,1,1596.1,,33,63,0,1596.1,,33,63,0,1596.1,,34,63,0,1596.1,,34,67,0,1596.1,,34,65,0,1596.1,0.9
34,35,36,34,35,36,35,36,,,33,63,2,997.56,,33,60,1,997.56,,33,66,1,997.56,,33,63,2,997.56,,33,63,1,997.56,,34,63,0,997.56,,34,67,1,997.56,,34,65,0,4688.53,1.3
34,35,36,35,35,36,35,36,,,33,63,2,2294.39,,33,60,1,2294.39,,33,66,2,2294.39,,33,63,0,2294.39,,33,63,0,2294.39,,34,63,1,2294.39,,34,67,1,2294.39,,34,65,1,2294.39,0.9
36,35,35,35,36,36,34,36,,,33,63,1,897.8,,33,60,0,897.8,,33,66,3,897.8,,33,63,1,897.8,,33,63,0,897.8,,34,63,1,897.8,,34,67,1,897.8,,34,65,0,897.8,1.6
36,34,36,35,36,36,35,36,,,33,63,0,3790.73,,33,60,2,3790.73,,33,66,2,3790.73,,33,63,2,3790.73,,33,63,0,3790.73,,34,63,0,3790.73,,34,67,6,3790.73,,34,65,1,3790.73,5.3
34,35,35,35,35,36,35,36,,,33,63,1,2892.92,,33,60,0,2892.92,,33,66,0,2892.92,,33,63,0,2892.92,,33,63,0,2892.92,,34,63,0,2892.92,,34,67,0,2892.92,,34,65,0,2892.92,1.3
35,35,36,35,35,36,35,36,,,33,63,2,997.56,,33,60,0,997.56,,33,66,3,997.56,,33,63,4,997.56,,33,63,1,997.56,,34,63,1,997.56,,34,67,2,997.56,,34,65,1,997.56,1.3
35,34,35,34,35,36,35,36,,,33,63,1,997.56,,33,60,2,997.56,,33,66,1,997.56,,33,63,0,997.56,,33,63,0,997.56,,34,63,0,997.56,,34,67,0,997.56,,34,65,0,997.56,1
34,34,35,35,35,36,35,36,,,33,63,2,997.56,,33,60,0,997.56,,33,66,0,997.56,,33,63,0,997.56,,33,63,0,997.56,,34,63,0,997.56,,34,67,0,997.56,,34,65,0,997.56,1.3
35,35,35,35,35,36,34,36,,,33,63,2,997.56,,33,60,0,997.56,,33,66,1,997.56,,33,63,0,997.56,,33,63,0,997.56,,34,63,0,997.56,,34,67,0,997.56,,34,65,0,997.56,0.9
34,34,35,35,35,36,35,36,,,33,63,0,1695.85,,33,60,2,1695.85,,33,66,1,1695.85,,33,63,0,1695.85,,33,63,0,1695.85,,34,63,0,1695.85,,34,67,0,1695.85,,34,65,2,1695.85,0.9
35,35,36,35,35,35,35,36,,,33,63,1,1097.32,,33,60,0,1097.32,,33,66,2,1097.32,,33,63,0,1097.32,,33,63,0,1097.32,,34,63,0,1097.32,,34,67,1,1097.32,,34,65,0,997.56,1.3
34,34,36,35,35,36,35,36,,,33,63,0,997.56,,33,60,0,997.56,,33,66,0,997.56,,33,63,0,997.56,,33,63,0,997.56,,34,63,0,997.56,,34,67,0,997.56,,34,65,0,997.56,0.9
34,34,36,35,35,36,34,36,,,33,63,1,897.8,,33,60,2,897.8,,33,66,0,897.8,,33,63,0,897.8,,33,63,0,897.8,,34,63,0,897.8,,34,67,0,897.8,,34,65,0,897.8,4.6
34,35,35,34,35,36,34,36,,,33,63,2,997.56,,33,60,1,997.56,,33,66,1,997.56,,33,63,0,997.56,,33,63,0,997.56,,34,63,1,997.56,,34,67,0,997.56,,34,65,0,997.56,1
36,36,36,36,36,38,35,37,,,33,63,4,4090,,33,60,4,4090,,33,66,1,4090,,33,63,1,4090,,33,63,1,4090,,34,63,0,4090,,34,67,0,4090,,34,65,0,4090,1.5
34,34,35,35,35,35,35,36,,,33,63,1,997.56,,33,60,0,997.56,,33,66,0,997.56,,33,63,0,997.56,,33,63,0,997.56,,34,63,0,997.56,,34,67,1,997.56,,34,65,1,997.56,1.1
34,35,35,35,35,35,35,36,,,33,63,2,997.56,,33,60,2,997.56,,33,66,1,997.56,,33,63,1,997.56,,33,63,1,997.56,,34,63,0,997.56,,34,67,1,997.56,,34,65,0,997.56,0.9
34,34,36,35,35,36,35,36,,,33,63,2,997.56,,33,60,0,997.56,,33,66,1,997.56,,33,63,0,997.56,,33,63,0,997.56,,34,63,0,997.56,,34,67,0,997.56,,34,65,0,997.56,0.7
34,34,36,35,35,36,35,36,,,33,63,1,2094.88,,33,60,0,2094.88,,33,66,0,2094.88,,33,63,0,2094.88,,33,63,0,2094.88,,34,63,0,2094.88,,34,67,0,2094.88,,34,65,0,2094.88,1.1
36,36,36,35,35,37,36,36,,,33,63,5,4289.51,,33,60,16,4289.51,,33,66,2,4289.51,,33,63,3,4289.51,,33,63,3,4289.51,,34,63,4,4289.51,,34,67,2,4289.51,,34,65,5,4289.51,13.5
35,37,35,35,35,37,35,36,,,33,63,1,997.56,,33,60,2,997.56,,33,66,1,4788.29,,33,63,1,4788.29,,33,63,1,4788.29,,34,63,2,4788.29,,34,67,1,4788.29,,34,65,1,4788.29,1.6
34,36,36,35,35,37,35,36,,,33,63,1,997.56,,33,60,0,997.56,,33,66,0,997.56,,33,63,1,997.56,,33,63,4,997.56,,34,63,0,997.56,,34,67,0,997.56,,34,65,0,997.56,1
34,35,35,35,34,36,34,35,,,33,63,1,897.8,,33,60,0,897.8,,33,66,0,897.8,,33,63,0,897.8,,33,63,0,897.8,,34,63,0,897.8,,34,67,0,897.8,,34,65,0,897.8,0.7
34,35,36,35,35,36,35,36,,,33,63,2,997.56,,33,60,0,997.56,,33,66,1,997.56,,33,63,2,997.56,,33,63,1,997.56,,34,63,0,997.56,,34,67,1,997.56,,34,65,1,997.56,1.5
35,35,35,35,35,36,35,36,,,33,63,1,997.56,,33,60,1,997.56,,33,66,1,997.56,,33,63,0,997.56,,33,63,0,997.56,,34,63,0,997.56,,34,67,0,997.56,,34,65,0,997.56,1.4
35,35,35,35,35,37,34,35,,,33,63,1,1695.85,,33,60,1,1695.85,,33,66,0,1695.85,,33,63,0,1695.85,,33,63,0,1695.85,,34,63,1,1695.85,,34,67,1,1695.85,,34,65,1,1695.85,1
34,34,36,34,36,36,35,36,,,33,63,1,3890.48,,33,60,0,3890.48,,33,66,3,3890.48,,33,63,1,3890.48,,33,63,0,3890.48,,34,63,0,3890.48,,34,67,1,3890.48,,34,65,0,3890.48,1.1
34,34,35,34,35,36,35,36,,,33,63,1,997.56,,33,60,1,997.56,,33,66,0,997.56,,33,63,2,997.56,,33,63,0,997.56,,34,63,1,997.56,,34,67,1,4788.29,,34,65,1,4788.29,1.2
34,35,35,35,35,36,34,36,,,33,63,4,997.56,,33,60,0,997.56,,33,66,4,997.56,,33,63,3,997.56,,33,63,0,997.56,,34,63,1,997.56,,34,67,0,997.56,,34,65,0,997.56,1.2
35,34,36,35,35,36,35,36,,,33,63,1,897.8,,33,60,1,897.8,,33,66,2,897.8,,33,63,0,897.8,,33,63,1,897.8,,34,63,1,897.8,,34,67,0,897.8,,34,65,0,997.56,1.1
36,36,36,36,35,37,36,37,,,33,63,4,3092.44,,33,60,3,3092.44,,33,66,3,3092.44,,33,63,0,3092.44,,33,63,0,3092.44,,34,63,0,3092.44,,34,67,1,3092.44,,34,65,0,3092.44,1.8
34,35,36,34,36,36,35,36,,,33,63,1,2992.68,,33,60,0,2992.68,,33,66,2,2992.68,,33,63,1,2992.68,,33,63,1,2992.68,,34,63,0,2992.68,,34,67,0,2992.68,,34,65,0,2992.68,1.4
34,34,35,35,35,36,35,36,,,33,63,1,997.56,,33,60,0,997.56,,33,66,1,997.56,,33,63,0,997.56,,33,63,1,997.56,,34,63,0,997.56,,34,67,0,997.56,,34,65,1,997.56,1
34,35,35,35,35,35,35,36,,,33,63,0,997.56,,33,60,0,997.56,,33,66,0,997.56,,33,63,0,997.56,,33,63,0,997.56,,34,63,0,997.56,,34,67,0,997.56,,34,65,0,997.56,1
35,35,35,35,35,36,34,37,,,33,63,1,997.56,,33,60,0,997.56,,33,66,1,997.56,,33,63,0,997.56,,33,63,0,997.56,,34,63,0,997.56,,34,67,0,997.56,,34,65,0,997.56,1.3
35,35,35,34,35,36,34,36,,,33,63,0,1097.32,,33,60,1,1097.32,,33,66,0,1097.32,,33,63,0,1097.32,,33,63,0,1097.32,,34,63,3,1097.32,,34,67,2,1097.32,,34,65,0,1097.32,1.2
34,35,36,34,35,36,35,36,,,33,63,1,997.56,,33,60,0,997.56,,33,66,0,997.56,,33,63,0,997.56,,33,63,0,997.56,,34,63,0,997.56,,34,67,0,997.56,,34,65,0,997.56,1.5
35,35,36,35,35,36,35,36,,,33,63,1,997.56,,33,60,0,997.56,,33,66,0,997.56,,33,63,0,997.56,,33,63,0,997.56,,34,63,0,997.56,,34,67,3,997.56,,34,65,3,997.56,5.4
34,35,35,35,34,36,35,36,,,33,63,0,997.56,,33,60,1,997.56,,33,66,2,997.56,,33,63,2,997.56,,33,63,0,997.56,,34,63,1,997.56,,34,67,1,997.56,,34,65,1,997.56,2.1
36,36,36,36,48,37,37,36,,,33,63,1,4788.29,,33,60,0,4788.29,,33,66,0,4788.29,,33,63,0,4788.29,,33,63,0,4788.29,,34,63,0,4788.29,,34,67,0,4788.29,,34,65,0,4788.29,1.1
34,34,36,35,35,36,35,36,,,33,63,1,997.56,,33,60,1,997.56,,33,66,3,997.56,,33,63,1,997.56,,33,63,1,997.56,,34,63,0,997.56,,34,67,1,997.56,,34,65,0,997.56,1
35,35,36,35,35,36,35,36,,,33,63,1,1097.32,,33,60,1,1097.32,,33,66,0,1097.32,,33,63,1,1097.32,,33,63,0,1097.32,,34,63,0,1097.32,,34,67,0,1097.32,,34,65,0,1097.32,1
35,34,36,35,35,36,36,36,,,33,63,0,1097.32,,33,60,1,1097.32,,33,66,2,1097.32,,33,63,0,1097.32,,33,63,1,1097.32,,34,63,0,1097.32,,34,67,1,1097.32,,34,65,1,1097.32,0.9
40,40,39,40,40,41,51,40,,,33,63,8,4489.02,,33,60,9,4489.02,,33,66,4,4489.02,,33,63,8,4489.02,,33,63,3,4489.02,,34,63,5,4489.02,,34,67,19,4489.02,,34,65,4,4489.02,21.7
35,35,36,35,35,36,35,36,,,33,63,0,897.8,,33,60,0,897.8,,33,66,1,897.8,,33,63,0,897.8,,33,63,1,897.8,,34,63,1,897.8,,34,67,2,897.8,,34,65,0,997.56,5.1
36,36,36,35,35,36,36,36,,,33,63,1,897.8,,33,60,0,897.8,,33,66,0,897.8,,33,63,0,897.8,,33,63,0,897.8,,34,63,0,897.8,,34,67,0,897.8,,34,65,0,997.56,0.9
35,35,36,35,36,37,36,37,,,33,63,0,3690.97,,33,60,0,3690.97,,33,66,1,3690.97,,33,63,1,3690.97,,33,63,2,3690.97,,34,63,0,3690.97,,34,67,0,3690.97,,34,65,0,3690.97,4.7
35,36,36,35,35,36,36,36,,,33,63,0,1097.32,,33,60,0,1097.32,,33,66,0,1097.32,,33,63,0,1097.32,,33,63,0,1097.32,,34,63,1,1097.32,,34,67,0,1097.32,,34,65,0,1097.32,1
35,35,35,35,35,36,35,36,,,33,63,2,997.56,,33,60,0,997.56,,33,66,0,997.56,,33,63,0,997.56,,33,63,0,997.56,,34,63,0,997.56,,34,67,0,997.56,,34,65,0,997.56,1
35,35,35,34,35,37,36,36,,,33,63,1,4289.51,,33,60,2,4289.51,,33,66,1,4289.51,,33,63,0,4289.51,,33,63,1,4289.51,,34,63,0,4289.51,,34,67,1,4289.51,,34,65,1,4289.51,1.9
35,35,35,35,35,36,35,36,,,33,63,2,997.56,,33,60,0,997.56,,33,66,1,997.56,,33,63,0,997.56,,33,63,0,997.56,,34,63,1,997.56,,34,67,0,997.56,,34,65,0,997.56,1.1
35,35,35,35,35,36,35,37,,,33,63,0,997.56,,33,60,1,997.56,,33,66,2,997.56,,33,63,1,997.56,,33,63,0,997.56,,34,63,0,997.56,,34,67,1,997.56,,34,65,1,997.56,1.2
35,35,36,35,35,36,35,36,,,33,63,2,997.56,,33,60,1,997.56,,33,66,1,997.56,,33,63,0,997.56,,33,63,1,997.56,,34,63,0,997.56,,34,67,0,997.56,,34,65,0,997.56,1.1
35,34,35,35,35,37,35,37,,,33,63,1,997.56,,33,60,0,997.56,,33,66,0,997.56,,33,63,0,997.56,,33,63,0,997.56,,34,63,2,997.56,,34,67,3,997.56,,34,65,1,997.56,5
35,35,35,35,35,36,35,36,,,33,63,2,1097.32,,33,60,1,1097.32,,33,66,1,1097.32,,33,63,0,1097.32,,33,63,1,1097.32,,34,63,0,1097.32,,34,67,1,1097.32,,34,65,0,1097.32,1.1
36,36,37,36,36,37,36,37,,,33,63,1,2294.39,,33,60,1,2294.39,,33,66,1,2294.39,,33,63,1,2294.39,,33,63,6,2294.39,,34,63,2,2294.39,,34,67,1,2294.39,,34,65,1,2294.39,1.5
35,35,35,35,35,37,36,37,,,33,63,2,997.56,,33,60,0,997.56,,33,66,0,997.56,,33,63,0,997.56,,33,63,0,997.56,,34,63,0,997.56,,34,67,1,997.56,,34,65,0,997.56,1.6
35,35,36,35,35,36,35,36,,,33,63,0,3192.19,,33,60,0,3192.19,,33,66,0,3192.19,,33,63,0,3192.19,,33,63,0,3192.19,,34,63,0,3192.19,,34,67,0,3192.19,,34,65,0,3192.19,1
35,35,36,35,35,37,35,36,,,33,63,0,997.56,,33,60,1,997.56,,33,66,0,997.56,,33,63,0,997.56,,33,63,1,997.56,,34,63,0,997.56,,34,67,0,997.56,,34,65,0,997.56,1
34,35,36,35,35,36,35,36,,,33,63,0,997.56,,33,60,0,997.56,,33,66,0,997.56,,33,63,0,997.56,,33,63,0,997.56,,34,63,0,997.56,,34,67,0,997.56,,34,65,0,997.56,1.4
35,35,35,35,35,36,35,36,,,33,63,2,997.56,,33,60,1,997.56,,33,66,2,997.56,,33,63,1,997.56,,33,63,1,997.56,,34,63,2,997.56,,34,67,2,997.56,,34,65,1,997.56,1
34,35,36,35,35,36,35,36,,,33,63,2,1097.32,,33,60,0,1097.32,,33,66,1,1097.32,,33,63,0,1097.32,,33,63,0,1097.32,,34,63,0,1097.32,,34,67,1,1097.32,,34,65,0,1097.32,1.2
36,35,36,35,35,36,36,36,,,33,63,0,1097.32,,33,60,0,1097.32,,33,66,1,1097.32,,33,63,0,1097.32,,33,63,4,1097.32,,34,63,2,1097.32,,34,67,3,1097.32,,34,65,0,1097.32,4.1
35,35,36,35,36,37,35,36,,,33,63,1,1097.32,,33,60,0,1097.32,,33,66,2,1097.32,,33,63,0,1097.32,,33,63,0,1097.32,,34,63,0,1097.32,,34,67,0,1097.32,,34,65,0,1097.32,1.3
37,37,40,37,49,38,37,37,,,33,63,1,4588.78,,33,60,0,4489.02,,33,66,0,4588.78,,33,63,0,4688.53,,33,63,3,4688.53,,34,63,0,4788.29,,34,67,0,4688.53,,34,65,0,4788.29,0.9
35,35,36,35,35,36,36,36,,,33,63,0,997.56,,33,60,1,997.56,,33,66,1,997.56,,33,63,1,997.56,,33,63,1,997.56,,34,63,0,997.56,,34,67,1,997.56,,34,65,0,997.56,1
35,34,35,35,36,36,35,36,,,33,63,1,997.56,,33,60,0,997.56,,33,66,3,997.56,,33,63,1,997.56,,33,63,1,997.56,,34,63,0,997.56,,34,67,0,997.56,,34,65,0,997.56,1.1
34,35,36,35,35,36,36,36,,,33,63,0,997.56,,33,60,0,997.56,,33,66,0,997.56,,33,63,0,997.56,,33,63,1,997.56,,34,63,0,997.56,,34,67,0,997.56,,34,65,0,997.56,1.1
34,35,35,35,35,36,35,37,,,33,63,0,997.56,,33,60,0,997.56,,33,66,0,997.56,,33,63,0,997.56,,33,63,1,997.56,,34,63,0,997.56,,34,67,0,997.56,,34,65,0,997.56,1.3
35,35,36,35,35,36,35,37,,,33,63,2,997.56,,33,60,0,997.56,,33,66,2,997.56,,33,63,1,997.56,,33,63,0,997.56,,34,63,0,997.56,,34,67,2,997.56,,34,65,3,997.56,1.1
35,35,35,35,35,36,35,36,,,33,63,1,997.56,,33,60,2,997.56,,33,66,1,997.56,,33,63,0,997.56,,33,63,0,997.56,,34,63,0,997.56,,34,67,1,997.56,,34,65,0,997.56,1.2
35,35,36,35,36,36,36,37,,,33,63,0,3990.24,,33,60,0,3990.24,,33,66,0,3990.24,,33,63,0,3990.24,,33,63,4,3990.24,,34,63,2,3990.24,,34,67,1,3990.24,,34,65,0,3990.24,3
35,35,35,35,35,36,35,36,,,33,63,1,997.56,,33,60,0,997.56,,33,66,2,997.56,,33,63,0,997.56,,33,63,0,997.56,,34,63,1,997.56,,34,67,0,997.56,,34,65,0,997.56,1.2
34,35,35,35,35,36,35,36,,,33,63,2,1097.32,,33,60,1,1097.32,,33,66,2,1097.32,,33,63,0,1097.32,,33,63,2,1097.32,,34,63,0,1097.32,,34,67,0,1097.32,,34,65,0,1097.32,1.2
35,34,35,35,35,36,36,37,,,33,63,0,1396.58,,33,60,0,1396.58,,33,66,0,1396.58,,33,63,0,1396.58,,33,63,0,1396.58,,34,63,0,1396.58,,34,67,1,1396.58,,34,65,0,1097.32,0.9
35,34,35,35,35,36,35,36,,,33,63,2,897.8,,33,60,0,897.8,,33,66,0,897.8,,33,63,1,897.8,,33,63,0,897.8,,34,63,1,897.8,,34,67,0,897.8,,34,65,0,897.8,1.3
34,34,36,34,35,36,36,37,,,33,63,0,997.56,,33,60,0,997.56,,33,66,1,997.56,,33,63,0,997.56,,33,63,0,997.56,,34,63,0,997.56,,34,67,1,997.56,,34,65,0,997.56,1.2
34,34,35,35,35,36,35,36,,,33,63,2,997.56,,33,60,0,997.56,,33,66,0,997.56,,33,63,0,997.56,,33,63,0,997.56,,34,63,0,997.56,,34,67,0,997.56,,34,65,0,997.56,1.1
